"cluster","id","d3","d5","d2","d4","d1","d6","d7"
1,242,0.0907704937258121,0.466237942122187,0.072343371408792,0.0852017937219731,0.711790393013101,0.0595238095238095,0.3
1,243,0.682537821039052,0.42443729903537,0.415022499134649,0.560538116591928,0.956331877729258,0.607142857142857,0.4
1,244,0.812478011023807,0.633440514469453,0.597784700588439,0.600896860986547,0.903930131004367,0.69047619047619,0.8
1,245,0.812478011023807,0.64951768488746,0.597784700588439,0.600896860986547,0.903930131004367,0.464285714285714,0.8
1,246,0.812478011023807,0.790996784565916,0.597784700588439,0.600896860986547,0.903930131004367,0.273809523809524,0.655555555555556
1,247,0.812478011023807,0.755627009646302,0.597784700588439,0.600896860986547,0.903930131004367,0.285714285714286,0.555555555555556
1,248,0.581329893280169,0.594855305466238,0.308757355486327,0.412556053811659,0.912663755458515,0.654761904761905,0.2
1,249,0.77260466752668,0.852090032154341,0.536171685704396,0.587443946188341,0.932314410480349,0.154761904761905,0.255555555555556
1,250,0.77260466752668,0.627009646302251,0.536171685704396,0.587443946188341,0.932314410480349,0.297619047619048,0
1,251,0.77260466752668,0.790996784565916,0.536171685704396,0.587443946188341,0.932314410480349,0.119047619047619,0.3
1,252,0.77260466752668,0.70096463022508,0.536171685704396,0.587443946188341,0.932314410480349,0.25,0.3
1,253,0.77260466752668,0.639871382636656,0.536171685704396,0.587443946188341,0.932314410480349,0.261904761904762,0.355555555555556
1,254,0.653922833352879,0.617363344051447,0.369678089304257,0.340807174887892,0.906113537117904,0.273809523809524,0.255555555555556
1,255,0.719831124662836,0.536977491961415,0.469712703357563,0.26457399103139,0.899563318777293,0.30952380952381,0.3
1,256,0.805558813181658,0.646302250803859,0.25822083766009,0.20627802690583,0.810043668122271,0.369047619047619,0.4
1,257,0.672217661545679,0.697749196141479,0.397369331948771,0.475336322869955,0.956331877729258,0.30952380952381,0.2
1,258,0.672217661545679,0.617363344051447,0.397369331948771,0.475336322869955,0.956331877729258,0.345238095238095,0.255555555555556
1,259,0.802626949689222,0.591639871382637,0.583246798200069,0.596412556053812,0.903930131004367,0.523809523809524,0.0555555555555555
1,260,0.802626949689222,0.691318327974277,0.583246798200069,0.596412556053812,0.903930131004367,0.297619047619048,0.155555555555556
1,261,0.626363316523983,0.839228295819936,0.330564209068882,0.62780269058296,0.943231441048035,0.202380952380952,0.4
1,262,0.662718423830187,0.289389067524116,0.380754586362063,0.381165919282511,0.899563318777293,0.821428571428571,0.8
1,263,0.662718423830187,0.617363344051447,0.380754586362063,0.381165919282511,0.899563318777293,0.321428571428571,0.3
1,264,0.728509440600446,0.54983922829582,0.480096919349256,0.300448430493274,0.888646288209607,0.285714285714286,0.355555555555556
1,265,0.793362261053125,0.630225080385852,0.571824160609207,0.565022421524664,0.958515283842795,0.452380952380952,0.3
1,266,0.636097103318869,0.639871382636656,0.345448251990308,0.63677130044843,0.945414847161572,0.464285714285714,0.8
1,267,0.702709041867011,0.553054662379421,0.447559709241952,1,0.958515283842795,0.476190476190476,0.4
1,268,0.762636331652398,0.691318327974277,0.519903080650744,0.623318385650224,0.910480349344978,0.107142857142857,0.3
1,269,0.762636331652398,0.604501607717042,0.519903080650744,0.623318385650224,0.910480349344978,0.202380952380952,0.3
1,270,0.762636331652398,0.543408360128617,0.519903080650744,0.623318385650224,0.910480349344978,0.452380952380952,0.255555555555556
1,271,0.762636331652398,0.630225080385852,0.519903080650744,0.623318385650224,0.910480349344978,0.488095238095238,0.3
1,272,0.762636331652398,0.57556270096463,0.519903080650744,0.623318385650224,0.910480349344978,0.511904761904762,0.455555555555556
1,273,0.762636331652398,0.578778135048232,0.519903080650744,0.623318385650224,0.910480349344978,0.380952380952381,0.4
1,274,0.405300809194324,0.0836012861736334,0.0858428521979924,0.286995515695067,0.74235807860262,0.5,0.9
1,275,0.406590829130996,0.0932475884244373,0.0879196953963309,0.219730941704036,0.733624454148472,0.547619047619048,0.844444444444444
1,276,0.403541691098862,0.0932475884244373,0.083073727933541,0.0717488789237668,0.746724890829694,0.547619047619048,0.5
1,277,0.400844376685822,0.0771704180064309,0.0796123226029768,0.0986547085201794,0.764192139737991,0.0714285714285715,0.9
1,278,0.400844376685822,0.0771704180064309,0.0796123226029768,0.0986547085201794,0.764192139737991,0.0714285714285715,0.9
1,279,0.400844376685822,0.0771704180064309,0.0796123226029768,0.0986547085201794,0.764192139737991,0.0714285714285715,0.9
1,280,0.400844376685822,0.0771704180064309,0.0796123226029768,0.0986547085201794,0.764192139737991,0.0714285714285715,0.9
1,281,0.404245338337047,0,0.0841121495327103,0.165919282511211,0.748908296943232,0.523809523809524,0.5
1,282,0.400844376685822,0.0932475884244373,0.0796123226029768,0.0986547085201794,0.764192139737991,0.107142857142857,0.9
1,283,0.405300809194324,0.0643086816720257,0.0868812737971617,0.134529147982063,0.753275109170306,0.428571428571429,0.4
1,284,0.0126656502873226,0.212218649517685,0.0145379023883697,0.125560538116592,0.796943231441048,0.238095238095238,0.3
1,285,0.0092646886360971,0.170418006430868,0.00865351332641052,0.26457399103139,0.759825327510917,0.369047619047619,0.844444444444444
1,286,0.473671865837927,0.681672025723473,0.579093111803392,0.533632286995516,0.949781659388646,0.297619047619048,0.655555555555556
1,287,0.504045971619561,0.334405144694534,0.625475943232952,0.542600896860987,0.890829694323144,0.892857142857143,0.8
1,288,0.547672100387006,0.639871382636656,0.352371062651436,0.385650224215247,0.899563318777293,0.404761904761905,0.255555555555556
1,289,0.547672100387006,0.707395498392283,0.352371062651436,0.385650224215247,0.899563318777293,0.202380952380952,0.155555555555556
1,290,0.547672100387006,0.710610932475884,0.352371062651436,0.385650224215247,0.899563318777293,0.178571428571429,0.155555555555556
1,291,0.547672100387006,0.530546623794212,0.352371062651436,0.385650224215247,0.899563318777293,0.452380952380952,0.155555555555556
1,292,0.547672100387006,0.742765273311897,0.352371062651436,0.385650224215247,0.899563318777293,0.285714285714286,0.0555555555555555
1,293,0.537586489973027,0.665594855305466,0.33852544132918,0.26457399103139,0.899563318777293,0.297619047619048,0.1
1,294,0.495954028380439,0.794212218649518,0.616130148840429,0.475336322869955,0.932314410480349,0.154761904761905,0.555555555555556
1,295,0.507798756889879,0.479099678456592,0.299065420560748,0.36322869955157,0.914847161572052,0.619047619047619,0.355555555555556
1,296,0.495954028380439,0.643086816720257,0.616130148840429,0.475336322869955,0.932314410480349,0.392857142857143,0.1
1,297,0.331769672804034,0.389067524115756,0.301488404292143,0.269058295964126,0.873362445414847,0.369047619047619,0.155555555555556
1,298,0.331769672804034,0.42443729903537,0.301488404292143,0.269058295964126,0.873362445414847,0.357142857142857,0.2
1,299,0.433094875102615,0.559485530546624,0.503288335064036,0.551569506726457,0.890829694323144,0.333333333333333,0.5
1,300,0.264923185176498,0.270096463022508,0.237452405676705,0,0.0655021834061135,0.892857142857143,0.255555555555556
1,301,0.340330714201947,0.594855305466238,0.314641744548287,0.318385650224215,0.873362445414847,0.119047619047619,0.5
1,302,0.340330714201947,0.543408360128617,0.314641744548287,0.318385650224215,0.873362445414847,0.285714285714286,0.555555555555556
1,303,0.262929518001642,0.546623794212219,0.317410868812738,0.300448430493274,0.888646288209607,0.273809523809524,0.455555555555556
1,304,0.262929518001642,0.546623794212219,0.317410868812738,0.300448430493274,0.888646288209607,0.273809523809524,0.455555555555556
1,305,0.12419373753958,0.292604501607717,0.0886119764624438,0.139013452914798,0.75764192139738,0.94047619047619,0.5
1,306,0.828427348422657,0.540192926045016,0.282796815507096,0.237668161434978,0.85589519650655,0.440476190476191,0.2
1,307,0.828427348422657,0.479099678456592,0.282796815507096,0.237668161434978,0.85589519650655,0.452380952380952,0.555555555555556
1,308,0.828427348422657,0.694533762057878,0.282796815507096,0.237668161434978,0.85589519650655,0.238095238095238,0.355555555555556
1,309,0.879793596810133,0.443729903536978,0.357909311180339,0.426008968609865,0.91703056768559,0.357142857142857,0.155555555555556
1,310,0.879793596810133,0.729903536977492,0.357909311180339,0.426008968609865,0.91703056768559,0.142857142857143,0.2
1,311,0.879793596810133,0.742765273311897,0.357909311180339,0.426008968609865,0.91703056768559,0.142857142857143,0.255555555555556
1,312,0.879793596810133,0.726688102893891,0.357909311180339,0.426008968609865,0.91703056768559,0.154761904761905,0.155555555555556
1,313,0.819397208865955,0.321543408360129,0.151609553478712,0,0,0.75,0.655555555555556
1,314,0.902075759352645,0.710610932475884,0.391138802353756,0.376681614349776,0.921397379912664,0.142857142857143,0.5
1,315,0.902075759352645,0.562700964630225,0.391138802353756,0.376681614349776,0.921397379912664,0.30952380952381,0.155555555555556
1,316,0.949454673390407,0.52411575562701,0.457943925233645,0.304932735426009,0.890829694323144,0.178571428571429,0.255555555555556
1,317,0.857863257886713,0.527331189710611,0.324679820006923,0.367713004484305,0.91703056768559,0.107142857142857,0.6
1,318,0.857863257886713,0.546623794212219,0.324679820006923,0.367713004484305,0.91703056768559,0.107142857142857,0.5
1,319,0.90958132989328,0.62379421221865,0.403599861543787,0.318385650224215,0.925764192139738,0.142857142857143,0.2
1,320,0.90958132989328,0.62379421221865,0.403599861543787,0.318385650224215,0.925764192139738,0.154761904761905,0.655555555555556
1,321,0.90958132989328,0.536977491961415,0.403599861543787,0.318385650224215,0.925764192139738,0.226190476190476,0.755555555555556
1,322,0.90958132989328,0.469453376205788,0.403599861543787,0.318385650224215,0.925764192139738,0.154761904761905,0.4
1,323,0.90958132989328,0.469453376205788,0.403599861543787,0.318385650224215,0.925764192139738,0.154761904761905,0.4
1,324,0.955670223994371,0.344051446945338,0.465559016960886,0.286995515695067,0.879912663755459,0.285714285714286,0.255555555555556
1,325,0.843203940424534,0.369774919614148,0.176185531325718,0.224215246636771,0.823144104803493,0.488095238095238,0.155555555555556
1,326,0.872053477190102,0.707395498392283,0.345794392523364,0.358744394618834,0.912663755458515,0.142857142857143,0.3
1,327,0.872053477190102,0.704180064308682,0.345794392523364,0.358744394618834,0.912663755458515,0.142857142857143,0.3
1,328,0.872053477190102,0.610932475884244,0.345794392523364,0.358744394618834,0.912663755458515,0.202380952380952,0.2
1,329,0.872053477190102,0.562700964630225,0.345794392523364,0.358744394618834,0.912663755458515,0.238095238095238,0.155555555555556
1,330,0.872053477190102,0.684887459807074,0.345794392523364,0.358744394618834,0.912663755458515,0.142857142857143,0.4
1,331,0.872053477190102,0.707395498392283,0.345794392523364,0.358744394618834,0.912663755458515,0.142857142857143,0.3
1,332,0.923419725577577,0.620578778135048,0.422291450328833,0.36322869955157,0.890829694323144,0.154761904761905,0.455555555555556
1,333,0.923419725577577,0.479099678456592,0.422291450328833,0.36322869955157,0.890829694323144,0.30952380952381,0.2
1,334,0.836402017122083,0.511254019292605,0.295257874697127,0.408071748878924,0.910480349344978,0.464285714285714,0.3
1,335,0.886712794652281,0.508038585209003,0.366908965039806,0.260089686098655,0.899563318777293,0.428571428571429,0.555555555555556
1,336,0.886712794652281,0.244372990353698,0.366908965039806,0.260089686098655,0.899563318777293,0.845238095238095,0.155555555555556
1,337,0.886712794652281,0.54983922829582,0.366908965039806,0.260089686098655,0.899563318777293,0.345238095238095,0.2
1,338,0.886712794652281,0.668810289389068,0.366908965039806,0.260089686098655,0.899563318777293,0.226190476190476,0.2
1,339,0.886712794652281,0.659163987138264,0.366908965039806,0.260089686098655,0.899563318777293,0.238095238095238,0.2
1,340,0.886712794652281,0.585209003215434,0.366908965039806,0.260089686098655,0.899563318777293,0.30952380952381,0.155555555555556
1,341,0.886712794652281,0.54983922829582,0.366908965039806,0.260089686098655,0.899563318777293,0.345238095238095,0.2
1,342,0.894101090653219,0.434083601286174,0.378331602630668,0.273542600896861,0.906113537117904,0.428571428571429,0.2
1,343,0.937258121261874,0.591639871382637,0.442021460713049,0.318385650224215,0.897379912663755,0.261904761904762,0.155555555555556
1,344,0.937258121261874,0.440514469453376,0.442021460713049,0.318385650224215,0.897379912663755,0.428571428571429,0.455555555555556
1,345,0.937258121261874,0.321543408360129,0.442021460713049,0.318385650224215,0.897379912663755,0.607142857142857,0.5
1,346,0.937258121261874,0.469453376205788,0.442021460713049,0.318385650224215,0.897379912663755,0.333333333333333,0.3
1,347,0.937258121261874,0.614147909967846,0.442021460713049,0.318385650224215,0.897379912663755,0.238095238095238,0.2
1,348,0.864782455728861,0.254019292604502,0.334371754932503,0.412556053811659,0.910480349344978,0.714285714285714,0.355555555555556
1,349,0.864782455728861,0.488745980707396,0.334371754932503,0.412556053811659,0.910480349344978,0.5,0.455555555555556
1,350,0.864782455728861,0.340836012861736,0.334371754932503,0.412556053811659,0.910480349344978,0.583333333333333,0.355555555555556
1,351,0.864782455728861,0.254019292604502,0.334371754932503,0.412556053811659,0.910480349344978,0.714285714285714,0.355555555555556
1,352,0.864782455728861,0.42443729903537,0.334371754932503,0.412556053811659,0.910480349344978,0.452380952380952,0.655555555555556
1,353,0.864782455728861,0.591639871382637,0.334371754932503,0.412556053811659,0.910480349344978,0.333333333333333,0.355555555555556
1,354,0.864782455728861,0.565916398713826,0.334371754932503,0.412556053811659,0.910480349344978,0.380952380952381,0.255555555555556
1,355,0.864782455728861,0.530546623794212,0.334371754932503,0.412556053811659,0.910480349344978,0.416666666666667,0.2
2,356,0.864782455728861,0.598070739549839,0.334371754932503,0.412556053811659,0.910480349344978,0.238095238095238,0.5
2,357,0.864782455728861,0.598070739549839,0.334371754932503,0.412556053811659,0.910480349344978,0.238095238095238,0.5
2,358,0.916852351354521,0.440514469453376,0.413984077535479,0.439461883408072,0.919213973799127,0.476190476190476,0.355555555555556
2,359,0.916852351354521,0.562700964630225,0.413984077535479,0.439461883408072,0.919213973799127,0.285714285714286,0.255555555555556
2,360,0.916852351354521,0.607717041800643,0.413984077535479,0.439461883408072,0.919213973799127,0.285714285714286,0.2
2,361,0.916852351354521,0.520900321543408,0.413984077535479,0.439461883408072,0.919213973799127,0.321428571428571,0.2
2,362,0.916852351354521,0.485530546623794,0.413984077535479,0.439461883408072,0.919213973799127,0.357142857142857,0.4
2,363,0.849536765568195,0.418006430868167,0.18276220145379,0.502242152466368,0.825327510917031,0.583333333333333,0.3
2,364,0.894101090653219,0.440514469453376,0.378331602630668,0.273542600896861,0.906113537117904,0.452380952380952,0.2
2,365,0.894101090653219,0.607717041800643,0.378331602630668,0.273542600896861,0.906113537117904,0.238095238095238,0.255555555555556
2,366,0.894101090653219,0.559485530546624,0.378331602630668,0.273542600896861,0.906113537117904,0.357142857142857,0.3
2,367,0.943121848246746,0.440514469453376,0.449636552440291,0.542600896860987,0.888646288209607,0.273809523809524,0.555555555555556
2,368,0.943121848246746,0.456591639871383,0.449636552440291,0.542600896860987,0.888646288209607,0.142857142857143,0.355555555555556
2,369,0.863726984871584,0.469453376205788,0.318103149878851,0.358744394618834,0.890829694323144,0.380952380952381,0.5
2,370,0.958367538407412,0.372990353697749,0.948078920041537,0.300448430493274,0.88646288209607,0.738095238095238,0.8
2,371,0.958367538407412,0.372990353697749,0.948078920041537,0.300448430493274,0.88646288209607,0.738095238095238,0.8
2,372,0.601149290489035,0.385852090032154,0.454136379370024,0.340807174887892,0.906113537117904,0.511904761904762,0.4
2,373,0.770024627653336,0.263665594855305,0.695050190377293,0.345291479820628,0.908296943231441,0.714285714285714,0.0555555555555555
2,374,0.810015245690161,0.581993569131833,0.761509172724126,0.605381165919282,0.96943231441048,0.321428571428571,0.255555555555556
2,375,0.993784449396036,0.260450160771704,0.995500173070266,0.31390134529148,0.87117903930131,0.75,0.4
2,376,0.863726984871584,0.42443729903537,0.318103149878851,0.358744394618834,0.890829694323144,0.5,0.5
2,377,0.779523865368828,0.607717041800643,0.708203530633437,0.349775784753363,0.910480349344978,0.464285714285714,0.2
2,378,0.829365544740237,0.633440514469453,0.791623399100035,0.358744394618834,0.945414847161572,0.321428571428571,0.2
2,379,0.026621320511317,0.209003215434084,0.0571131879543094,0.340807174887892,0.884279475982533,0.428571428571429,0.6
2,381,0.52879089949572,0.54983922829582,0.3423329871928,0.515695067264574,0.945414847161572,0.285714285714286,0.755555555555556
2,382,0.744810601618389,0.45016077170418,0.663551401869159,0.286995515695067,0.879912663755459,0.571428571428571,0.255555555555556
2,383,0.799929635276182,0.836012861736334,0.745240567670474,0.789237668161435,0.978165938864629,0.166666666666667,0.155555555555556
2,384,0.874750791603143,0.588424437299035,0.851505711318795,0.26457399103139,0.899563318777293,0.511904761904762,0.255555555555556
2,385,0.951331066025566,0.614147909967846,0.939425406715126,0.327354260089686,0.899563318777293,0.345238095238095,0.455555555555556
2,386,0.709628239709159,0.601286173633441,0.619245413637937,0.322869955156951,0.899563318777293,0.416666666666667,0.2
2,387,0.870880731793128,0.591639871382637,0.326410522672205,0.493273542600897,0.875545851528384,0.476190476190476,0.555555555555556
2,388,0.026621320511317,0.302250803858521,0.0571131879543094,0.340807174887892,0.884279475982533,0.392857142857143,0.555555555555556
2,389,0.819514483405653,0.678456591639871,0.777431637244721,0.520179372197309,0.96943231441048,0.226190476190476,0.3
2,390,0.819514483405653,0.678456591639871,0.777431637244721,0.520179372197309,0.96943231441048,0.226190476190476,0.3
2,391,0.0591063680075056,0.170418006430868,0.0245759778470059,0.165919282511211,0.748908296943232,0.666666666666667,0.655555555555556
2,392,0.856338688870646,0.594855305466238,0.307718933887158,0.304932735426009,0.888646288209607,0.369047619047619,0.255555555555556
2,393,0.958367538407412,0.633440514469453,0.948078920041537,0.300448430493274,0.88646288209607,0.333333333333333,0.4
2,394,0.0207575935264454,0.418006430868167,0.043613707165109,0.493273542600897,0.938864628820961,0.0476190476190476,0.8
2,395,0.0455025214026035,0.0996784565916399,0.00761509172724126,0.0807174887892377,0.735807860262009,0.630952380952381,0.155555555555556
2,396,0.0574645244517415,0.254019292604502,0.0228452751817238,0.139013452914798,0.755458515283843,0.55952380952381,0.155555555555556
2,397,0.870880731793128,0.585209003215434,0.326410522672205,0.493273542600897,0.875545851528384,0.476190476190476,0.5
2,398,0.709628239709159,0.710610932475884,0.619245413637937,0.322869955156951,0.899563318777293,0.214285714285714,0.355555555555556
2,399,0.829365544740237,0.762057877813505,0.791623399100035,0.358744394618834,0.945414847161572,0.202380952380952,0.3
2,400,0.339861616043157,0.829581993569132,0.163032191069574,0.609865470852018,0.936681222707424,0.226190476190476,0.455555555555556
2,401,0.339861616043157,0.829581993569132,0.163032191069574,0.609865470852018,0.936681222707424,0.226190476190476,0.455555555555556
2,402,0.848833118330011,0.662379421221865,0.296988577362409,0.354260089686099,0.888646288209607,0.369047619047619,0.4
2,403,0.819514483405653,0.733118971061093,0.777431637244721,0.520179372197309,0.96943231441048,0.25,0.4
2,404,0.744810601618389,0.614147909967846,0.663551401869159,0.286995515695067,0.879912663755459,0.30952380952381,0.355555555555556
2,405,0.84109299870998,0.630225080385852,0.285219799238491,0.147982062780269,0.818777292576419,0.226190476190476,0.2
2,406,0.789257652163715,0.826366559485531,0.725856697819315,0.408071748878924,0.965065502183406,0.142857142857143,0.2
2,407,1,0.47588424437299,1,0.161434977578475,0.801310043668122,0.619047619047619,0.5
2,408,0.0552363081974903,0.385852090032154,0.0200761509172724,0.112107623318386,0.748908296943232,0.369047619047619,0.4
2,409,0.993784449396036,0.569131832797428,0.995500173070266,0.31390134529148,0.87117903930131,0.345238095238095,0.3
2,410,0.51870528908174,0.681672025723473,0.324679820006923,0.524663677130045,0.914847161572052,0.19047619047619,0.555555555555556
2,411,0.0526562683241468,0.401929260450161,0.0169608861197646,0.103139013452915,0.735807860262009,0.321428571428571,0.255555555555556
2,412,0.0418670106719831,0.192926045016077,0.00276912426445137,0.130044843049327,0.746724890829694,0.452380952380952,1
2,413,0.509206051366248,0.662379421221865,0.31048805815161,0.42152466367713,0.914847161572052,0.142857142857143,0.455555555555556
2,414,0.829365544740237,0.778135048231511,0.791623399100035,0.358744394618834,0.945414847161572,0.214285714285714,0.355555555555556
2,415,0.838747507916031,0.704180064308682,0.805469020422291,0.434977578475336,0.943231441048035,0.416666666666667,0.4
2,416,0.810015245690161,0.813504823151125,0.761509172724126,0.605381165919282,0.96943231441048,0.142857142857143,0.5
2,417,0.666002110941715,0.77491961414791,0.559709241952232,0.381165919282511,0.923580786026201,0.285714285714286,0.3
2,418,0.0239240060982761,0.372990353697749,0.0515749394254067,0.426008968609865,0.938864628820961,0.107142857142857,0.6
2,419,0.770024627653336,0.729903536977492,0.695050190377293,0.345291479820628,0.908296943231441,0.321428571428571,0.555555555555556
2,420,0.709628239709159,0.726688102893891,0.619245413637937,0.322869955156951,0.899563318777293,0.25,0.4
2,421,0.736484109299871,0.771704180064309,0.654205607476635,0.331838565022422,0.90174672489083,0.25,0.455555555555556
2,422,0.799929635276182,0.919614147909968,0.745240567670474,0.789237668161435,0.978165938864629,0.0476190476190476,0.455555555555556
2,423,0.924123372815762,0.871382636655949,0.902388369678089,0.2152466367713,0.840611353711791,0.142857142857143,0.355555555555556
2,424,0.863726984871584,0.646302250803859,0.318103149878851,0.358744394618834,0.890829694323144,0.392857142857143,0.4
2,425,0.829365544740237,0.794212218649518,0.791623399100035,0.358744394618834,0.945414847161572,0.19047619047619,0.355555555555556
2,426,0.874750791603143,0.585209003215434,0.851505711318795,0.26457399103139,0.899563318777293,0.488095238095238,0.2
2,427,0.874750791603143,0.585209003215434,0.851505711318795,0.26457399103139,0.899563318777293,0.488095238095238,0.2
2,428,0.779523865368828,0.826366559485531,0.708203530633437,0.349775784753363,0.910480349344978,0.214285714285714,0.2
2,429,0.810015245690161,0.771704180064309,0.761509172724126,0.605381165919282,0.96943231441048,0.226190476190476,0.6
2,430,0.709628239709159,0.720257234726688,0.619245413637937,0.322869955156951,0.899563318777293,0.345238095238095,0.4
2,431,0.98674797701419,0.553054662379421,0.985808238144687,0.286995515695067,0.858078602620087,0.357142857142857,0.355555555555556
2,432,0.700598100152457,0.678456591639871,0.607822776047075,0.412556053811659,0.910480349344978,0.297619047619048,0.4
2,433,0.810015245690161,0.697749196141479,0.761509172724126,0.605381165919282,0.96943231441048,0.273809523809524,0.7
2,434,0.838747507916031,0.601286173633441,0.805469020422291,0.434977578475336,0.943231441048035,0.607142857142857,0.5
2,435,0.942066377389469,0.643086816720257,0.925579785392869,0.228699551569507,0.877729257641921,0.357142857142857,0.355555555555556
2,436,0.432391227864431,0.694533762057878,0.284873658705434,0.233183856502242,0.882096069868996,0.428571428571429,0.155555555555556
2,437,0.779523865368828,0.790996784565916,0.708203530633437,0.349775784753363,0.910480349344978,0.238095238095238,0.1
2,438,0.891872874398968,0.385852090032154,0.869505019037729,0.417040358744395,0.851528384279476,0.69047619047619,0.255555555555556
2,439,0.829365544740237,0.688102893890675,0.791623399100035,0.358744394618834,0.945414847161572,0.452380952380952,0.4
2,440,0.856338688870646,0.543408360128617,0.307718933887158,0.304932735426009,0.888646288209607,0.369047619047619,0.2
2,441,0.993784449396036,0.45016077170418,0.995500173070266,0.31390134529148,0.87117903930131,0.511904761904762,0.355555555555556
2,442,0.779523865368828,0.7491961414791,0.708203530633437,0.349775784753363,0.910480349344978,0.166666666666667,0.155555555555556
2,443,0.0395215198780345,0.279742765273312,0.0778816199376947,0.147982062780269,0.818777292576419,0.583333333333333,0.3
2,444,0.422657441069544,0.405144694533762,0.27172031844929,0.73542600896861,0.879912663755459,0.75,0.844444444444444
2,445,0.993784449396036,0.45016077170418,0.995500173070266,0.31390134529148,0.87117903930131,0.511904761904762,0.355555555555556
2,446,0.108830772839217,0.485530546623794,0.157493942540672,0.461883408071749,0.951965065502183,0.773809523809524,0.455555555555556
2,447,0.770024627653336,0.543408360128617,0.695050190377293,0.345291479820628,0.908296943231441,0.654761904761905,0.2
2,448,0.0239240060982761,0.215434083601286,0.0515749394254067,0.426008968609865,0.938864628820961,0.238095238095238,0.844444444444444
2,449,0.980532426410226,0.266881028938907,0.977847005884389,0.434977578475336,0.858078602620087,0.738095238095238,0.4
2,450,0.709628239709159,0.54983922829582,0.619245413637937,0.322869955156951,0.899563318777293,0.547619047619048,0.5
2,451,0.799929635276182,0.681672025723473,0.745240567670474,0.789237668161435,0.978165938864629,0.404761904761905,0.555555555555556
2,452,0.752902544857511,0.308681672025724,0.672897196261682,0.713004484304933,0.875545851528384,0.869047619047619,0.5
2,453,0.847543098393339,0.498392282958199,0.81619937694704,0.318385650224215,0.897379912663755,0.595238095238095,0.4
2,454,0.932801688753372,0.488745980707396,0.913118726202838,0.233183856502242,0.851528384279476,0.464285714285714,0.3
2,455,0.874750791603143,0.469453376205788,0.851505711318795,0.26457399103139,0.899563318777293,0.488095238095238,0.3
2,456,0.655916500527736,0.504823151125402,0.545517480096919,0.730941704035874,0.965065502183406,0.392857142857143,0.255555555555556
2,457,0.874750791603143,0.463022508038585,0.851505711318795,0.26457399103139,0.899563318777293,0.523809523809524,0.255555555555556
2,458,0.736484109299871,0.569131832797428,0.654205607476635,0.331838565022422,0.90174672489083,0.416666666666667,0.4
2,459,0.829365544740237,0.536977491961415,0.791623399100035,0.358744394618834,0.945414847161572,0.583333333333333,0.5
2,460,0.951331066025566,0.427652733118971,0.939425406715126,0.327354260089686,0.899563318777293,0.678571428571429,0.844444444444444
2,461,0.829365544740237,0.536977491961415,0.791623399100035,0.358744394618834,0.945414847161572,0.583333333333333,0.5
2,462,0.829365544740237,0.536977491961415,0.791623399100035,0.358744394618834,0.945414847161572,0.583333333333333,0.5
2,463,0.958367538407412,0.395498392282958,0.948078920041537,0.300448430493274,0.88646288209607,0.726190476190476,0.8
2,464,0.00973378679488683,0.0771704180064309,0.00692281066112842,0.0672645739910314,0.539301310043668,0.797619047619048,0.655555555555556
2,465,0.00973378679488683,0.0932475884244373,0.00692281066112842,0.0672645739910314,0.539301310043668,0.738095238095238,0.555555555555556
2,466,0.00867831593760995,0.0771704180064309,0.00415368639667705,0.062780269058296,0.635371179039301,0.523809523809524,0.0555555555555555
2,467,0.0340096165122552,0.257234726688103,0.0439598476981655,0.300448430493274,0.80349344978166,0.357142857142857,0.6
2,468,0.0389351471795473,0.289389067524116,0.0557286258220838,0.309417040358744,0.868995633187773,0.30952380952381,0.555555555555556
2,469,0.0417497361322857,0.356913183279743,0.0629975770162686,0.36322869955157,0.893013100436681,0.142857142857143,0.355555555555556
2,470,0.0207575935264454,0.369774919614148,0.0422291450328834,0.533632286995516,0.88646288209607,0.214285714285714,1
2,471,0.0207575935264454,0.495176848874598,0.0422291450328834,0.533632286995516,0.88646288209607,0.142857142857143,0.6
2,472,0.0771666471209101,0.508038585209003,0.0796123226029768,0.237668161434978,0.85589519650655,0.297619047619048,0.4
2,473,0.259294007271021,0.389067524115756,0.324679820006923,0.192825112107623,0.825327510917031,0.761904761904762,0.4
2,474,0.286970798639615,0.717041800643087,0.203184492904119,0.403587443946188,0.875545851528384,0.416666666666667,0.3
2,475,0.362143778585669,0.778135048231511,0.350986500519211,0.466367713004484,0.930131004366812,0.238095238095238,0.255555555555556
2,476,0.401430749384309,0.659163987138264,0.41294565593631,0.789237668161435,0.945414847161572,0.297619047619048,1
2,477,0.453969743168758,0.803858520900322,0.286950501903773,0.426008968609865,0.941048034934498,0.154761904761905,0.1
2,478,0.487275712442829,0.768488745980707,0.3423329871928,0.641255605381166,0.945414847161572,0.357142857142857,0.4
2,479,0.487275712442829,0.514469453376206,0.3423329871928,0.641255605381166,0.945414847161572,0.797619047619048,0.455555555555556
2,480,0.496892224698018,0.655948553054662,0.351332641052267,0.269058295964126,0.847161572052402,0.5,0.5
2,481,0.64747273366952,0.90032154340836,0.387677397023191,0.408071748878924,0.934497816593887,0.119047619047619,0.455555555555556
2,482,0.64747273366952,0.90032154340836,0.387677397023191,0.408071748878924,0.934497816593887,0.0833333333333333,0.5
2,483,0.679254133927524,0.681672025723473,0.442713741779162,0.614349775784753,0.971615720524018,0.297619047619048,0.6
